1163.472656,1839.241211,2966.300781
718.951233,1944.843384,2847.876465
858.572510,1932.869629,3113.061279
1488.121094,1544.186401,2812.908447
1022.599060,2230.321045,3152.531006
1249.940063,2264.404785,3389.843262
1149.035278,1445.028809,3039.609131
1190.069336,1499.457397,3039.781250
1186.614502,1494.193970,3036.735596
1174.559448,1468.982300,3001.455566
1211.830566,1455.412598,3014.726318
1184.148193,1455.372925,3024.151855
1154.743652,1453.515991,2973.299561
1176.099121,1449.662842,2985.699219
1179.601196,1465.231689,3006.737061
1156.585327,1472.162231,2993.425293
1159.754150,1473.886108,2989.218262
1161.427979,1467.677124,2984.982422
1165.082764,1457.276978,2979.167969
1159.318726,1454.247559,2981.387207
1144.690430,1462.541870,2990.152100
1137.208862,1469.098755,3021.443604
1132.868164,1470.182007,3031.841553
1119.886719,1465.985352,3033.291260
1104.447388,1461.364746,3028.670410
1104.790649,1463.972656,3028.466553
1103.114990,1460.355347,3016.130615
1102.067505,1457.549316,3010.012695
1108.181274,1451.245483,3012.992676
1113.628906,1448.335815,3027.472412
1120.403564,1452.172363,3032.174805
1118.888184,1453.888184,3027.304688
1119.424438,1454.062988,3020.174805
1113.918213,1451.527344,3021.842285
1104.894775,1456.708008,3034.492920
1097.452026,1455.627197,3022.877197
1099.092896,1438.949219,3000.958496
1096.146118,1426.576538,2970.019287
1082.274536,1419.777588,2923.360107
1088.364014,1415.083252,2937.469482
1100.055542,1416.773315,2927.710938
1103.345947,1418.177002,2909.087158
1106.392212,1400.837524,2919.244385
1096.852173,1404.518677,2941.207764
1089.388550,1412.118652,2948.012939
1076.449219,1425.254761,2933.449951
1074.540161,1414.572510,2931.594238
1078.991089,1414.934082,2930.373779
1074.912720,1410.238159,2923.669434
1071.173828,1407.688110,2914.924805
1070.828369,1390.684204,2912.948975
1071.525269,1380.843018,2930.875977
1075.348389,1368.998779,2952.261963
1080.781250,1373.838501,2948.781006
1087.958740,1376.554932,2941.482666
1087.043091,1373.036377,2924.133057
1087.571655,1381.210571,2937.716064
1084.970703,1384.619507,2947.376465
1086.325806,1377.018799,2964.596191
1083.583252,1384.852783,2988.579346
1082.267456,1382.692749,2966.844238
1080.360474,1380.139526,2950.294434
1081.597534,1379.076538,2936.343994
1080.725586,1378.184814,2927.995850
1077.533081,1383.124023,2922.579834
1076.737061,1395.543457,2915.741455
1076.811768,1406.706543,2924.746094
1080.359253,1412.059448,2934.501709
1077.703979,1419.081421,2941.764893
1075.873169,1419.414185,2913.372070
1077.401733,1421.053711,2909.364014
1083.485596,1419.841431,2914.165039
1086.924805,1422.993286,2893.726807
1087.649780,1419.532349,2898.600586
1091.630249,1418.856934,2890.199463
1095.197266,1437.982910,2878.868896
1095.809204,1445.196533,2924.989746
1097.870361,1439.245728,2942.857422
1096.969238,1446.849609,2935.639648
1085.236328,1442.578369,2897.216064
1080.817627,1442.070068,2877.227783
1092.104126,1445.994019,2906.836182
1081.677734,1455.551270,2899.465332
1075.668091,1464.733276,2890.374756
1078.299194,1464.095337,2923.124512
1078.174927,1457.410034,2913.819580
1074.871826,1448.060913,2929.928711
1073.256836,1447.051025,2924.370117
1074.775513,1460.415527,2914.692627
1076.684326,1472.372070,2914.955078
1074.349121,1500.503906,2937.697754
1072.948975,1508.873291,2922.456787
1073.390991,1514.424316,2944.010986
1068.540161,1508.397461,2927.008789
1064.929077,1511.275635,2899.671387
1060.074097,1520.871948,2873.528809
1059.030518,1531.551147,2915.591553
1063.813354,1539.918335,2944.965088
1060.427246,1546.431152,2901.866455
1059.557495,1557.907227,2911.986328
1057.701050,1569.174683,2908.264404
1049.288330,1571.639771,2886.072998
1038.274048,1576.915161,2865.858643
1036.942993,1589.271484,2855.352051
1036.508789,1597.444214,2831.331299
1036.765015,1649.037964,2819.112305
1036.509155,1662.292480,2828.264404
1039.728882,1708.734619,2835.474609
1034.736816,1736.366333,2766.838379
1027.529053,1801.859985,2795.968262
976.075562,1854.317017,2819.066895
916.624878,1897.685913,2867.267822
865.432495,1909.348022,2877.625977
840.810669,1921.240845,2857.228271
828.822571,1917.170166,2838.928955
829.201416,1912.137695,2855.598145
841.249512,1915.336060,2792.911133
847.503052,1898.947998,2764.795654
845.709656,1904.650757,2737.573730
846.269226,1940.174561,2740.684570
851.028442,1955.133789,2757.084717
859.137756,1953.942871,2752.910400
864.002930,1932.764526,2744.996826
862.942627,1906.356445,2706.093018
864.160583,1916.496582,2692.559082
858.835815,1925.371948,2655.074463
852.358032,1947.359741,2630.928711
852.922302,1961.862183,2626.409180
856.754578,1973.997681,2619.542725
858.328125,1986.442993,2658.859375
858.744202,1980.258423,2615.682373
857.184143,1941.215454,2607.750977
860.749878,1924.699951,2641.770508
865.143005,1931.119507,2654.201904
863.699036,1915.188354,2633.401611
865.122498,1933.502808,2665.603027
