feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.7063373060127192,0.7063373060127192,True
HNR,-0.45610258949746585,0.45610258949746585,True
SpectralSlope,0.39155902874478704,0.39155902874478704,True
Jitter,0.32000147506686677,0.32000147506686677,True
Q1,0.3189442311697695,0.3189442311697695,True
Shimmer,-0.21264023719960318,0.21264023719960318,True
H1H2,0.07713584204045024,0.07713584204045024,True
LowFreqEnergyRatio,-0.037496632060322575,0.037496632060322575,True
CPP,-0.0005907587187327865,0.0005907587187327865,True
