feature,coef,abs_coef,selected
Q1,0.5267965611556157,0.5267965611556157,True
LowFreqEnergyRatio,-0.44476912859941303,0.44476912859941303,True
HNR,0.3269454093681158,0.3269454093681158,True
Shimmer,-0.22973230452488771,0.22973230452488771,True
CPP,0.19526245410043763,0.19526245410043763,True
HighFreqNoiseRatio,0.06900115875005558,0.06900115875005558,True
Jitter,0.04828962222982431,0.04828962222982431,True
SpectralSlope,0.031915483602059536,0.031915483602059536,True
H1H2,1.3487447748230034e-05,1.3487447748230034e-05,True
