feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.5564637325312403,0.5564637325312403,True
Jitter,0.42434655399994253,0.42434655399994253,True
CPP,-0.33005925823546445,0.33005925823546445,True
SpectralSlope,0.2651603662976538,0.2651603662976538,True
Q1,0.12127583296739011,0.12127583296739011,True
HNR,-0.12045176761967559,0.12045176761967559,True
Shimmer,-0.10281904511304583,0.10281904511304583,True
H1H2,0.013709281632551485,0.013709281632551485,True
LowFreqEnergyRatio,-0.0028590429269024103,0.0028590429269024103,True
