feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.7440901099119512,0.7440901099119512,True
HNR,-0.40828925833893964,0.40828925833893964,True
Jitter,0.34447785127690417,0.34447785127690417,True
SpectralSlope,0.31799646241039836,0.31799646241039836,True
Q1,0.2669110047234483,0.2669110047234483,True
Shimmer,-0.18569559186618065,0.18569559186618065,True
H1H2,0.18322954205823722,0.18322954205823722,True
LowFreqEnergyRatio,-0.11794913698436851,0.11794913698436851,True
CPP,-0.00042195628224922353,0.00042195628224922353,True
