feature,coef,abs_coef,selected
HNR,0.3726271300154832,0.3726271300154832,True
Q1,0.3630575577422971,0.3630575577422971,True
LowFreqEnergyRatio,-0.35577366179400005,0.35577366179400005,True
HighFreqNoiseRatio,0.306790537711986,0.306790537711986,True
Shimmer,-0.18921462277358436,0.18921462277358436,True
H1H2,-0.1205883372579106,0.1205883372579106,True
CPP,0.06052246447921097,0.06052246447921097,True
Jitter,0.027257548682172995,0.027257548682172995,True
SpectralSlope,-0.0011323348230440748,0.0011323348230440748,True
