sample_id,score,Jitter,Shimmer,H1H2,HNR,Q1,SpectralSlope,LowFreqEnergyRatio,HighFreqNoiseRatio,CPP
f3-5-a,5.0,0.0034360000863671303,0.014619000256061554,-4.635939121246338,20.56070327758789,11.048060417175293,-0.0001539999939268455,0.102121502161026,0.24752099812030792,0.2808625102043152
f4-1,1.0,0.0031270000617951155,0.027442000806331635,11.931350708007812,22.55451202392578,2.4266300201416016,-0.00013299999409355223,0.9355524778366089,0.0069610001519322395,0.3341745138168335
f4-3-a,3.0,0.002578000072389841,0.016874000430107117,-7.456086158752441,27.64485740661621,4.792398929595947,-0.00011500000255182385,0.13927599787712097,0.12642300128936768,0.3757619857788086
f4-5-a,5.0,0.002795000094920397,0.014654500409960747,-7.508995056152344,25.91917610168457,4.351594924926758,-0.00011200000153621659,0.12479200214147568,0.2608959972858429,0.41640400886535645
g3-1,1.0,0.005313999950885773,0.015432500280439854,-5.129772186279297,18.925230026245117,4.206919193267822,-0.00015750000602565706,0.3746280074119568,0.010281000286340714,0.23259150981903076
g3-3-a,3.0,0.005061000119894743,0.02003300003707409,-3.3476650714874268,21.13673210144043,6.144266128540039,-0.00014200000441633165,0.22960199415683746,0.05269400030374527,0.21249400079250336
g3-5-a,3.0,0.004780000075697899,0.020563000813126564,-3.3502349853515625,19.118019104003906,8.218446731567383,-0.00013499999477062374,0.11011449992656708,0.11262950301170349,0.28053849935531616
g4-1,1.0,0.0026990000624209642,0.02212899923324585,11.670910835266113,26.10590171813965,2.3216910362243652,-0.00012099999730708078,0.9346290230751038,0.02892100065946579,0.30202001333236694
g4-3-a,3.0,0.002237000036984682,0.016103999689221382,-2.2787556648254395,28.472801208496094,3.8728184700012207,-0.0001049999991664663,0.4221070110797882,0.11352299898862839,0.3046700060367584
g4-5-a,3.0,0.0070779998786747456,0.01923299953341484,-6.951159477233887,23.66217803955078,5.510507106781006,-0.00012099999730708078,0.1607459932565689,0.30748099088668823,0.3613260090351105
