feature,coef,abs_coef,selected
CPP,-0.7029169615997619,0.7029169615997619,True
HighFreqNoiseRatio,0.6575975349874091,0.6575975349874091,True
Jitter,0.1935025495738508,0.1935025495738508,True
HNR,-0.19142600989665187,0.19142600989665187,True
LowFreqEnergyRatio,0.1573775226793136,0.1573775226793136,True
H1H2,0.1533576201316074,0.1533576201316074,True
SpectralSlope,0.08539446516349575,0.08539446516349575,True
Q1,0.05427506403768206,0.05427506403768206,True
Shimmer,-0.0001630441382488357,0.0001630441382488357,True
