feature,coef,abs_coef,selected
CPP,-0.8171161335257249,0.8171161335257249,True
HighFreqNoiseRatio,0.5582251337701284,0.5582251337701284,True
Jitter,0.2312968005244683,0.2312968005244683,True
LowFreqEnergyRatio,0.21137426274313792,0.21137426274313792,True
SpectralSlope,0.12527648595277488,0.12527648595277488,True
H1H2,0.11824444114627262,0.11824444114627262,True
HNR,-0.11025944341938373,0.11025944341938373,True
Q1,0.05723097343094599,0.05723097343094599,True
Shimmer,-0.002003602357396103,0.002003602357396103,True
