feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.594019969444816,0.594019969444816,True
Jitter,0.4065457263884093,0.4065457263884093,True
SpectralSlope,0.2715754282255149,0.2715754282255149,True
Q1,0.2412859019128693,0.2412859019128693,True
CPP,-0.24100742413237625,0.24100742413237625,True
HNR,-0.19232493040733709,0.19232493040733709,True
Shimmer,-0.046614483737676786,0.046614483737676786,True
H1H2,0.03232636917645491,0.03232636917645491,True
LowFreqEnergyRatio,-0.002516545128955076,0.002516545128955076,True
