feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.7028639806392254,0.7028639806392254,True
Jitter,0.43059520306150617,0.43059520306150617,True
Q1,0.3613481354254091,0.3613481354254091,True
SpectralSlope,0.33278723519877207,0.33278723519877207,True
HNR,-0.25321980495768553,0.25321980495768553,True
LowFreqEnergyRatio,-0.21044651378684598,0.21044651378684598,True
Shimmer,-0.11626086775265149,0.11626086775265149,True
CPP,0.02921463178164683,0.02921463178164683,True
H1H2,0.0002496331610478539,0.0002496331610478539,True
